id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
221|Jorge Sofía Arboleda Muñoz|NIT|836095775|Otro|3262591201|jorge.munoz221@correo.com|Transversal 14 #3-38|Peticion|2026-07-09 16:42:14|Presencial|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Edificio San Ignacio|2026-08-08 16:42:14|Registrada|jgomez_udea
222|Esteban David Uribe Correa|CE|1049601994|Celular|3284232717|esteban.correa222@udea.edu.co|Calle 33 #74-49|Peticion|2026-08-08 14:42:33|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Edificio San Ignacio|2026-09-07 14:42:33|Solucionada|lrestrepo_udea
223|Esteban Alejandro Uribe Jaramillo|CC|1063799932|Celular|3128809873|esteban.jaramillo223@hotmail.com|Carrera 12 #27-70|Peticion|2026-08-07 17:20:51|Teléfono|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi perro atendida recientemente.|Perro|Campus Medellín - Edificio Antioquia|2026-09-06 17:20:51|Registrada|jbedoya_udea
224|Jorge Alejandro Ceballos Ocampo|CE|1035705686|Otro|3009554433|jorge.ocampo224@gmail.com|Transversal 83 #10-61|Peticion|2026-08-25 12:08:14|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-24 12:08:14|En proceso|scardenas_udea
225|Iván Alejandro Ospina Ocampo|PP|1021600751|Corporativo|3152965323|ivan.ocampo225@hotmail.com|Diagonal 82 #32-91|Peticion|2026-03-26 14:44:01|Redes sociales|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Sede de Posgrado|2026-04-25 14:44:01|En proceso|cparra_udea
226|Catalina Fernanda Arboleda Zapata|NIT|875250194|Otro|3102175262|catalina.zapata226@correo.com|Carrera 32 #1-23|Peticion|2026-01-07 07:38:34|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus en el Área de la salud|2026-02-06 07:38:34|En proceso|jbedoya_udea
227|Natalia Gómez Ríos|CC|1042971051|Celular|3169033641|natalia.rios227@hotmail.com|Avenida 11 #34-21|Peticion|2026-04-05 14:21:04|Página web|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-05-05 14:21:04|Registrada|scardenas_udea
228|Luisa Fernanda Londoño Builes|CE|1020658974|Corporativo|3267463156|luisa.builes228@hotmail.com|Calle 103 #10-61|Peticion|2026-09-16 09:12:38|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-10-16 09:12:38|Solucionada|jgomez_udea
229|Santiago Esteban Salazar Osorio|NIT|828962648|Celular|3075042014|santiago.osorio229@hotmail.com|Diagonal 69 #43-93|Peticion|2026-08-19 13:08:00|Presencial|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Ciudad Universitaria|2026-09-18 13:08:00|Registrada|jbedoya_udea
230|María Andrés Mejía Giraldo|TI|1021118616|Otro|3038766666|maria.giraldo230@hotmail.com|Avenida 67 #93-40|Peticion|2026-04-06 10:19:42|Presencial|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi gato lo antes posible.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-06 10:19:42|Registrada|cparra_udea
231|Luisa Alejandro Mejía Torres|TI|1096417106|Fijo|3258993609|luisa.torres231@outlook.com|Avenida 14 #85-9|Peticion|2026-04-15 07:12:20|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Edificio Antioquia|2026-05-15 07:12:20|En proceso|apineda_udea
232|Andrés Fernanda Villa Mejía|TI|1071803912|Otro|3151856531|andres.mejia232@correo.com|Transversal 119 #36-18|Peticion|2026-06-28 14:45:26|Presencial|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Edificio de Extensión|2026-07-28 14:45:26|Registrada|mvelez_udea
233|Valeria Antonia Franco Restrepo|CE|1012621974|Celular|3201534984|valeria.restrepo233@hotmail.com|Carrera 90 #10-41|Peticion|2026-06-14 15:05:09|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus Medellín - Edificio de Extensión|2026-07-14 15:05:09|Solucionada|fherrera_udea
234|Julián Andrés Rodríguez Correa|PP|1034838748|Corporativo|3268931745|julian.correa234@gmail.com|Carrera 37 #98-60|Peticion|2026-06-04 10:29:35|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Sede de Posgrado|2026-07-04 10:29:35|Solucionada|jgomez_udea
235|Estefanía Andrés Cadavid Cárdenas|NIT|882592328|Corporativo|3153899281|estefania.cardenas235@hotmail.com|Carrera 8 #1-30|Peticion|2026-04-01 11:32:30|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-01 11:32:30|Registrada|cparra_udea
236|Mauricio Restrepo Cano|TI|1050766918|Corporativo|3114810825|mauricio.cano236@correo.com|Transversal 99 #73-97|Peticion|2026-05-12 11:23:39|Correo electrónico|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus Medellín - Ciudad Universitaria|2026-06-11 11:23:39|Solucionada|jgomez_udea
237|Emmanuel Camila Ramírez Jaramillo|NIT|845152035|Corporativo|3206792806|emmanuel.jaramillo237@gmail.com|Avenida 18 #96-87|Peticion|2026-07-14 11:08:15|Redes sociales|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Ciudad Universitaria|2026-08-13 11:08:15|Solucionada|apineda_udea
238|Sofía Esteban Salazar Ceballos|TI|1003432413|Corporativo|3052185372|sofia.ceballos238@outlook.com|Calle 7 #26-60|Peticion|2026-06-08 08:06:07|Otro|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Edificio Antioquia|2026-07-08 08:06:07|En proceso|apineda_udea
239|David Fernanda Álvarez Álvarez|NIT|814211485|Otro|3299699573|david.alvarez239@correo.com|Transversal 2 #86-30|Peticion|2026-06-12 11:47:55|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Sede de Posgrado|2026-07-12 11:47:55|En proceso|rquintero_udea
240|Isabella Antonia Aristizábal Ríos|NIT|857621944|Celular|3029785896|isabella.rios240@hotmail.com|Diagonal 46 #13-29|Peticion|2026-08-19 16:27:01|Otro|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-18 16:27:01|Registrada|dgiraldo_udea
241|Estefanía Sofía Arboleda Correa|CC|1065937523|Otro|3281181822|estefania.correa241@gmail.com|Diagonal 107 #72-22|Peticion|2026-04-11 11:21:32|Correo electrónico|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Ciudad Universitaria|2026-05-11 11:21:32|Solucionada|rquintero_udea
242|Emmanuel David Zuluaga Herrera|CC|1028871039|Celular|3273591061|emmanuel.herrera242@outlook.com|Carrera 81 #57-4|Peticion|2026-04-17 07:57:32|Teléfono|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus en el Área de la salud|2026-05-17 07:57:32|Solucionada|jbedoya_udea
243|Diego José Betancur Osorio|PP|1096221161|Fijo|3035288625|diego.osorio243@gmail.com|Diagonal 30 #78-23|Peticion|2026-09-21 14:03:05|Correo electrónico|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-10-21 14:03:05|Solucionada|apineda_udea
244|Ximena José Ocampo Marín|CE|1075071117|Otro|3263384167|ximena.marin244@hotmail.com|Transversal 28 #70-44|Peticion|2026-09-02 14:00:28|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Sede de Posgrado|2026-10-02 14:00:28|Registrada|lrestrepo_udea
245|Julián Sofía Ospina Franco|PP|1025920450|Corporativo|3253088174|julian.franco245@outlook.com|Avenida 62 #57-99|Peticion|2026-05-06 17:13:28|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-05 17:13:28|En proceso|cparra_udea
246|Óscar Valentina Vélez Peña|NIT|809344200|Fijo|3116940675|oscar.pena246@udea.edu.co|Avenida 89 #51-83|Peticion|2026-09-06 10:04:22|Correo electrónico|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi otro atendida recientemente.|Otro|Campus Medellín - Casas Patrimoniales|2026-10-06 10:04:22|Solucionada|rquintero_udea
247|Juan Builes Peña|CE|1098656835|Otro|3027137914|juan.pena247@udea.edu.co|Avenida 87 #29-44|Peticion|2026-07-20 11:10:35|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Edificio de Extensión|2026-08-19 11:10:35|Solucionada|fherrera_udea
248|Catalina Camila Giraldo Ríos|TI|1069990278|Celular|3059924969|catalina.rios248@hotmail.com|Transversal 33 #50-79|Peticion|2026-06-26 14:28:31|Redes sociales|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-26 14:28:31|Registrada|dgiraldo_udea
249|David David Herrera Álvarez|NIT|850634918|Celular|3014240483|david.alvarez249@gmail.com|Calle 18 #19-40|Peticion|2026-05-11 11:52:31|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Sede de Posgrado|2026-06-10 11:52:31|Registrada|fherrera_udea
250|Diego David Builes Builes|CC|1025895060|Fijo|3077471964|diego.builes250@udea.edu.co|Calle 91 #97-23|Peticion|2026-09-18 08:49:59|Redes sociales|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi perro atendida recientemente.|Perro|Campus en el Área de la salud|2026-10-18 08:49:59|En proceso|admin_udea
251|Valentina Arboleda Ríos|CC|1014376450|Celular|3037004875|valentina.rios251@gmail.com|Avenida 110 #56-42|Peticion|2026-06-23 17:10:07|Teléfono|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi gato lo antes posible.|Gato|Campus Medellín - Edificio Antioquia|2026-07-23 17:10:07|En proceso|apineda_udea
252|Jorge Esteban Gómez Escobar|TI|1059798075|Fijo|3291562976|jorge.escobar252@udea.edu.co|Diagonal 74 #2-58|Peticion|2026-03-05 12:40:47|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-04 12:40:47|Solucionada|mtorres_udea
253|Sofía Antonia Vargas Mejía|TI|1021021744|Celular|3209393830|sofia.mejia253@outlook.com|Calle 47 #54-91|Peticion|2026-09-17 09:31:11|Otro|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi otro atendida recientemente.|Otro|Campus Medellín - Sede de Posgrado|2026-10-17 09:31:11|Solucionada|fherrera_udea
254|Leonardo Antonia Duque Gutiérrez|PP|1082491140|Fijo|3096474519|leonardo.gutierrez254@hotmail.com|Diagonal 79 #44-21|Peticion|2026-06-13 10:17:57|Redes sociales|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Edificio de Extensión|2026-07-13 10:17:57|En proceso|cparra_udea
255|Valentina Esteban Serna Restrepo|TI|1057348742|Otro|3202464083|valentina.restrepo255@outlook.com|Carrera 36 #15-78|Peticion|2026-02-19 13:58:18|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Casas Patrimoniales|2026-03-21 13:58:18|Solucionada|cparra_udea
256|Valentina Esteban Castaño Herrera|CC|1037299119|Celular|3139521350|valentina.herrera256@outlook.com|Diagonal 74 #89-83|Peticion|2026-08-27 11:13:04|Página web|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-26 11:13:04|Solucionada|dgiraldo_udea
257|Gabriela Antonia Aristizábal Peña|CC|1098911394|Celular|3226899261|gabriela.pena257@udea.edu.co|Carrera 65 #5-57|Peticion|2026-03-26 17:18:03|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-25 17:18:03|Registrada|mvelez_udea
258|Carlos Andrés Salazar Quintero|PP|1086581189|Celular|3085366723|carlos.quintero258@hotmail.com|Carrera 120 #29-61|Peticion|2026-05-11 16:11:08|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-06-10 16:11:08|En proceso|admin_udea
259|Jorge Camila Franco Ramírez|CC|1041977028|Otro|3207434712|jorge.ramirez259@gmail.com|Transversal 68 #26-34|Peticion|2026-09-20 14:13:06|Correo electrónico|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus Medellín - Edificio de Extensión|2026-10-20 14:13:06|Solucionada|mvelez_udea
260|Carolina Alejandro Vargas Arboleda|TI|1066771220|Otro|3253720058|carolina.arboleda260@hotmail.com|Calle 15 #18-64|Peticion|2026-08-16 11:36:23|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Edificio San Ignacio|2026-09-15 11:36:23|En proceso|fherrera_udea
261|Alexander Valentina Rodríguez Cano|CC|1075567571|Corporativo|3259065022|alexander.cano261@gmail.com|Diagonal 86 #86-23|Peticion|2026-04-15 08:18:29|Página web|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-05-15 08:18:29|Solucionada|lrestrepo_udea
262|Alejandra Fernanda Ocampo Torres|NIT|868110614|Celular|3214980467|alejandra.torres262@correo.com|Avenida 25 #87-75|Peticion|2026-07-01 10:35:04|Otro|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-31 10:35:04|En proceso|admin_udea
263|Manuela David Betancur Cano|NIT|824257886|Celular|3094401230|manuela.cano263@gmail.com|Carrera 120 #16-35|Peticion|2026-09-14 12:57:45|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Edificio de Extensión|2026-10-14 12:57:45|En proceso|mtorres_udea
264|David Sofía Aristizábal Gómez|CC|1088828432|Otro|3001913496|david.gomez264@udea.edu.co|Diagonal 50 #21-48|Peticion|2026-02-27 11:32:09|Otro|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-03-29 11:32:09|Solucionada|jgomez_udea
265|Nicolás Alejandro Jaramillo Higuita|TI|1041511495|Fijo|3292611762|nicolas.higuita265@outlook.com|Transversal 70 #97-2|Peticion|2026-03-05 09:07:37|Otro|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Ciudad Universitaria|2026-04-04 09:07:37|Registrada|fherrera_udea
266|Miguel Andrés Serna Pérez|TI|1057627093|Corporativo|3171697442|miguel.perez266@gmail.com|Calle 65 #31-5|Peticion|2026-04-25 08:53:30|Redes sociales|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi otro atendida recientemente.|Otro|Campus en el Área de la salud|2026-05-25 08:53:30|Registrada|mvelez_udea
267|Diego David Bedoya Gutiérrez|CC|1092089663|Corporativo|3026122825|diego.gutierrez267@udea.edu.co|Avenida 14 #91-66|Peticion|2026-02-14 11:04:32|Teléfono|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi gato lo antes posible.|Gato|Campus en el Área de la salud|2026-03-16 11:04:32|Solucionada|admin_udea
268|Tatiana David Ceballos Castaño|TI|1099656249|Celular|3239567104|tatiana.castano268@udea.edu.co|Carrera 27 #56-34|Peticion|2026-05-17 07:21:03|Otro|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-16 07:21:03|Registrada|lrestrepo_udea
269|Valeria Aristizábal Osorio|PP|1044958726|Celular|3046539461|valeria.osorio269@gmail.com|Calle 89 #56-9|Peticion|2026-04-14 08:34:43|Correo electrónico|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-05-14 08:34:43|Registrada|admin_udea
270|Iván Andrés Jaramillo Álvarez|CC|1066519627|Otro|3275897978|ivan.alvarez270@correo.com|Diagonal 61 #17-19|Peticion|2026-09-22 14:16:12|Presencial|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Casas Patrimoniales|2026-10-22 14:16:12|En proceso|jgomez_udea
271|Álvaro Antonia Gómez Aristizábal|TI|1097040245|Celular|3153861310|alvaro.aristizabal271@hotmail.com|Transversal 36 #21-57|Peticion|2026-02-04 12:15:03|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus en el Área de la salud|2026-03-06 12:15:03|Registrada|jgomez_udea
272|Valentina Valentina Builes Palacio|TI|1090127104|Fijo|3003566988|valentina.palacio272@correo.com|Avenida 40 #76-41|Peticion|2026-05-23 08:07:51|Otro|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Edificio de Extensión|2026-06-22 08:07:51|Solucionada|apineda_udea
273|Catalina José Higuita Vélez|CE|1075040861|Fijo|3235654286|catalina.velez273@outlook.com|Carrera 54 #56-86|Peticion|2026-08-24 12:08:23|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus en el Área de la salud|2026-09-23 12:08:23|Registrada|rquintero_udea
274|Cristian Fernanda Ríos Bedoya|PP|1050355156|Corporativo|3245916949|cristian.bedoya274@udea.edu.co|Calle 62 #42-94|Peticion|2026-09-16 10:45:59|Otro|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Sede de Posgrado|2026-10-16 10:45:59|Solucionada|apineda_udea
275|Nicolás Fernanda Salazar Herrera|CC|1090754135|Corporativo|3151281173|nicolas.herrera275@hotmail.com|Diagonal 47 #53-5|Peticion|2026-04-27 10:50:27|Teléfono|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Edificio de Extensión|2026-05-27 10:50:27|Solucionada|cparra_udea
276|Jorge Alejandro Gutiérrez Peña|CC|1095571007|Fijo|3058048568|jorge.pena276@udea.edu.co|Avenida 41 #20-83|Peticion|2026-08-04 12:12:17|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus en el Área de la salud|2026-09-03 12:12:17|En proceso|cparra_udea
277|Luisa Antonia Torres Gutiérrez|CC|1016017210|Fijo|3048374108|luisa.gutierrez277@outlook.com|Transversal 33 #3-51|Peticion|2026-01-14 13:12:09|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus en el Área de la salud|2026-02-13 13:12:09|En proceso|admin_udea
278|Estefanía Alejandro Ríos Serna|CE|1002735148|Corporativo|3294887797|estefania.serna278@hotmail.com|Calle 110 #31-30|Peticion|2026-03-22 07:39:45|Teléfono|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-04-21 07:39:45|Registrada|admin_udea
279|Alexander Alejandro Uribe Castaño|NIT|855894181|Celular|3104829286|alexander.castano279@correo.com|Avenida 31 #84-55|Peticion|2026-09-15 08:15:13|Correo electrónico|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-10-15 08:15:13|Solucionada|lrestrepo_udea
280|David Antonia Restrepo Uribe|NIT|851045279|Corporativo|3133939197|david.uribe280@outlook.com|Transversal 50 #21-14|Peticion|2026-05-16 14:29:00|Página web|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-15 14:29:00|Registrada|cparra_udea
281|Valeria Andrés Aristizábal Pérez|CC|1061144475|Celular|3159658804|valeria.perez281@hotmail.com|Carrera 68 #64-15|Peticion|2026-02-06 12:00:27|Página web|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Edificio San Ignacio|2026-03-08 12:00:27|Solucionada|lrestrepo_udea
282|Jorge Sofía Ospina Gutiérrez|NIT|849128664|Corporativo|3286495623|jorge.gutierrez282@gmail.com|Avenida 15 #44-21|Peticion|2026-05-25 08:39:45|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-06-24 08:39:45|En proceso|lrestrepo_udea
283|Gabriela Arboleda Villa|TI|1022091775|Otro|3101482497|gabriela.villa283@udea.edu.co|Carrera 42 #88-52|Peticion|2026-06-13 11:14:11|Otro|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi otro atendida recientemente.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-13 11:14:11|En proceso|rquintero_udea
284|Óscar Andrés Higuita Rodríguez|CC|1023037615|Fijo|3286267830|oscar.rodriguez284@hotmail.com|Diagonal 92 #62-94|Peticion|2026-03-09 17:32:08|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-08 17:32:08|Registrada|cparra_udea
285|Alejandra Fernanda Escobar Vélez|NIT|860193279|Fijo|3221996424|alejandra.velez285@correo.com|Calle 5 #76-89|Peticion|2026-08-24 12:36:08|Redes sociales|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus en el Área de la salud|2026-09-23 12:36:08|En proceso|mvelez_udea
286|Mariana Valentina Gómez Gómez|NIT|842148250|Fijo|3251436793|mariana.gomez286@gmail.com|Avenida 117 #10-3|Peticion|2026-08-03 14:34:15|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Ciudadela Robledo|2026-09-02 14:34:15|Registrada|jgomez_udea
287|Hernán Fernanda Villa Betancur|CE|1007907041|Celular|3244819502|hernan.betancur287@hotmail.com|Calle 85 #71-62|Peticion|2026-04-15 16:50:17|Redes sociales|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus en el Área de la salud|2026-05-15 16:50:17|En proceso|jbedoya_udea
288|Iván Esteban Correa Salazar|TI|1053162708|Fijo|3032593399|ivan.salazar288@gmail.com|Transversal 48 #60-66|Peticion|2026-05-09 15:15:08|Página web|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Edificio de Extensión|2026-06-08 15:15:08|En proceso|admin_udea
289|Angélica Alejandro Vargas Marín|TI|1020681427|Corporativo|3128916094|angelica.marin289@outlook.com|Carrera 26 #84-93|Peticion|2026-08-24 17:59:25|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-09-23 17:59:25|Solucionada|mvelez_udea
290|Diego Fernanda Ospina Álvarez|CC|1058703303|Otro|3045260141|diego.alvarez290@gmail.com|Diagonal 73 #81-17|Peticion|2026-05-13 16:37:53|Otro|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus en el Área de la salud|2026-06-12 16:37:53|En proceso|mtorres_udea
291|Sebastián Antonia Palacio Salazar|PP|1020012893|Otro|3138281418|sebastian.salazar291@udea.edu.co|Avenida 24 #93-74|Peticion|2026-04-28 08:09:26|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus en el Área de la salud|2026-05-28 08:09:26|En proceso|scardenas_udea
292|Iván Andrés Montoya Castaño|NIT|813678740|Otro|3264651078|ivan.castano292@hotmail.com|Diagonal 74 #23-83|Peticion|2026-02-01 10:28:02|Página web|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-03-03 10:28:02|Registrada|apineda_udea
293|Andrés Antonia Arboleda Aristizábal|CE|1026498650|Fijo|3032410365|andres.aristizabal293@hotmail.com|Avenida 34 #63-24|Peticion|2026-05-18 08:03:53|Página web|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-06-17 08:03:53|En proceso|apineda_udea
294|Jorge Alejandro Torres Builes|PP|1060699440|Celular|3271387084|jorge.builes294@gmail.com|Carrera 41 #97-50|Peticion|2026-04-28 07:07:21|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-05-28 07:07:21|En proceso|lrestrepo_udea
295|Alejandra Sofía Zapata Franco|NIT|823912894|Otro|3164541613|alejandra.franco295@correo.com|Diagonal 74 #32-72|Peticion|2026-07-19 15:53:48|Redes sociales|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-08-18 15:53:48|Registrada|mtorres_udea
